"AID","name","orcid","hindex","i10index","_affilliation","_afilldaterange","_afillEID","flagged","openalexid"
"134430","Faheem Ershad","https://orcid.org/0000-0002-3353-9606",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5045805415"
"134431","Ying‐Shi Guan","https://orcid.org/0000-0002-6626-0599",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069745063"
"134432","Fernanda Mesquita","https://orcid.org/0000-0003-1038-010X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037627306"
"134433","Ernesto Curty da Costa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003463409"
"134434","Marco A. Morales‐Garza","https://orcid.org/0000-0001-8748-6506",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033370255"
"134435","Angel Moctezuma-Ramirez","https://orcid.org/0000-0003-0362-7119",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040869883"
"134436","Bin Kan","https://orcid.org/0000-0003-2305-3482",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103037920"
"134437","Yuntao Lu","https://orcid.org/0000-0003-4125-304X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043062345"
"134438","Shubham Patel","https://orcid.org/0000-0002-0046-9031",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101863518"
"134439","Hyunseok Shim","https://orcid.org/0000-0003-2225-0978",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5090364972"
"134440","Kuan Cheng","https://orcid.org/0000-0003-0900-7068",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101860249"
"134441","Wenjie Wu","https://orcid.org/0000-0003-3145-5385",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089700408"
"134442","Tahir Haideri","https://orcid.org/0000-0003-3566-7537",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5077272574"
"134443","Xiaojun Lian","https://orcid.org/0000-0002-9161-1004",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089050011"
"134444","Alamgir Karim","https://orcid.org/0000-0003-1302-9374",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5088397513"
"134445","Jian Yang","https://orcid.org/0000-0003-0695-828X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026542289"
"134446","Abdelmotagaly Elgalad","https://orcid.org/0000-0002-1234-5546",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5065720202"
"134447","Camila Hochman‐Mendez","https://orcid.org/0000-0002-1425-594X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074648935"
"134448","Cunjiang Yu","https://orcid.org/0000-0002-0155-0368",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100653336"
"134449","Christopher Broyles","https://orcid.org/0000-0001-9515-8801",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5082765239"
"134450","Xiaohan Wan","https://orcid.org/0009-0006-5017-1264",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5109780968"
"134451","Dingsong Wu","https://orcid.org/0000-0003-2396-0349",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102019779"
"134452","Hengxin Tan","https://orcid.org/0000-0002-6366-4731",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031124375"
"134453","Qiaozhi Xu","https://orcid.org/0009-0008-6664-0904",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101377108"
"134454","Shannon Gould",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5113407735"
"134455","Hasan Siddiquee",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030284270"
"134456","L Xiao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5110358336"
"134457","Ryan Chen","https://orcid.org/0009-0006-2651-7042",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103076769"
"134458","Wanyue Lin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5106421039"
"134459","Yuchen Wu","https://orcid.org/0000-0002-3451-7062",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5081079566"
"134460","Prakash Regmi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5116182767"
"134461","Yun Suk Eo","https://orcid.org/0000-0002-8715-8649",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5020073868"
"134462","Jieyi Liu","https://orcid.org/0000-0001-6588-5987",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5029731283"
"134463","Yulin Chen","https://orcid.org/0000-0001-8960-9725",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100398894"
"134464","Binghai Yan","https://orcid.org/0000-0003-2164-5839",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5046399891"
"134465","Sheng Ran","https://orcid.org/0000-0003-1557-267X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5071518409"
"134466","Lifang Sun",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5104095112"
"134467","Zhufeng He","https://orcid.org/0000-0003-0791-3462",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5067467553"
"134468","Nan Jia","https://orcid.org/0000-0002-7844-6366",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5082719781"
"134469","Yanxin Guo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5078330907"
"134470","Shuang Jiang","https://orcid.org/0000-0003-2996-5562",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074168576"
"134471","Yuliang Yang","https://orcid.org/0000-0003-1530-8692",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100397745"
"134472","Yuxin Liu","https://orcid.org/0000-0001-7933-4692",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008868852"
"134473","Xianjun Guan","https://orcid.org/0000-0001-5807-406X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069271777"
"134474","Y.F. Shen","https://orcid.org/0000-0001-5366-3906",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043467180"
"134475","Haile Yan","https://orcid.org/0000-0003-2184-132X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5034481283"
"134476","Jacob Cutshall","https://orcid.org/0000-0002-8753-8203",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026795951"
"134477","Fateme Mahdikhanysarvejahany","https://orcid.org/0000-0002-5163-7293",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018184731"
"134478","Anna Roche","https://orcid.org/0000-0002-8481-4233",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5041833982"
"134479","Daniel N. Shanks","https://orcid.org/0000-0002-6329-0338",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089277833"
"134480","Michael Köehler","https://orcid.org/0000-0001-6936-8928",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5023918490"
"134481","Qizhong Zhu","https://orcid.org/0000-0002-9798-9075",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022472503"
"134482","Brian J. LeRoy","https://orcid.org/0000-0003-1610-5424",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031129890"
"134483","John R. Schaibley","https://orcid.org/0000-0002-8024-9193",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5066838571"
"134484","Shulin Chen","https://orcid.org/0000-0002-0280-1536",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100741548"
"134485","Yizhen Jia","https://orcid.org/0000-0003-4806-9720",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103193077"
"134486","Bowen Duan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5106581702"
"134487","Tzu-Li Liu","https://orcid.org/0000-0001-6595-8517",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5052499419"
"134488","Qi Wang","https://orcid.org/0000-0002-1556-2167",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5115602040"
"134489","Xiao Xiao","https://orcid.org/0000-0002-7861-5596",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003016356"
"134490","Prasad Nithianandam",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5062797744"
"134491","Xi Tian","https://orcid.org/0000-0003-1633-1210",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5004908033"
"134492","Chunyu Yang","https://orcid.org/0009-0004-8499-6286",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103228792"
"134493","Changsheng Wu","https://orcid.org/0000-0002-0921-6356",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049325703"
"134494","Zhaoqian Xie","https://orcid.org/0000-0003-1320-817X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5081472387"
"134495","Jinghua Li","https://orcid.org/0000-0001-8985-566X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100600760"
"134496","Chao Yang","https://orcid.org/0000-0001-7909-1707",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100783722"
"134497","Beiya Wang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5039645210"
"134498","Gaoyuan Shen","https://orcid.org/0000-0003-4967-659X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5090004332"
"134499","Tao Wei","https://orcid.org/0000-0001-8094-4906",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5034234209"
"134500","Mingxu Wu","https://orcid.org/0000-0001-8989-9558",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5062847632"
"134501","Qingzhou Tao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069866006"
"134502","Sohail Dasgupta","https://orcid.org/0000-0001-6162-6769",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5023527907"
"134503","J.-M. Park","https://orcid.org/0000-0001-9936-7512",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043250701"
"134504","Haotian Wei","https://orcid.org/0000-0001-7684-2608",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5071967871"
"134505","Liang Luo","https://orcid.org/0000-0002-6079-0214",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001281279"
"134506","Jacques Doumani","https://orcid.org/0000-0002-2031-4918",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5006102257"
"134507","Wanting Yang","https://orcid.org/0000-0003-1736-4823",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5034068069"
"134508","Di Cheng","https://orcid.org/0000-0002-2759-7797",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5004374071"
"134509","Richard H. J. Kim","https://orcid.org/0000-0002-4244-9653",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5088472564"
"134510","Henry O. Everitt","https://orcid.org/0000-0002-8141-3768",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5083467114"
"134511","Shojiro Kimura","https://orcid.org/0000-0002-1535-7307",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033171390"
"134512","Jigang Wang","https://orcid.org/0000-0002-6159-4119",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100648324"
"134513","Tao Wang","https://orcid.org/0009-0003-0566-3903",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5108949844"
"134514","Feng‐Hui Gong","https://orcid.org/0000-0002-0853-0992",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5055343787"
"134515","Xue Ma","https://orcid.org/0000-0001-9417-2601",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086970532"
"134516","Pan Shen","https://orcid.org/0009-0004-7346-2553",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5113872946"
"134517","Xian‐Kui Wei","https://orcid.org/0000-0003-4320-1120",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074957719"
"134518","Chang‐Yang Kuo","https://orcid.org/0000-0003-1968-8020",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5014778809"
"134519","Suguru Yoshida","https://orcid.org/0000-0002-1016-5031",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5091066970"
"134520","Yu‐Chieh Ku",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5113193962"
"134521","Shuai Wang","https://orcid.org/0000-0002-7593-8816",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100328310"
"134522","Zhenni Yang","https://orcid.org/0009-0006-1459-6361",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102983141"
"134523","Sankalpa Hazra","https://orcid.org/0000-0002-9126-8058",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003085043"
"134524","Kelvin H. L. Zhang","https://orcid.org/0000-0001-9352-6236",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5013071052"
"134525","Yin‐Lian Zhu","https://orcid.org/0000-0002-0356-3306",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043069426"
"134526","C. F. Chang","https://orcid.org/0000-0003-1803-2468",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016273891"
"134527","Xiuliang Ma","https://orcid.org/0000-0001-7143-2044",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100630953"
"134528","Lang Chen","https://orcid.org/0000-0002-8762-892X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100449999"
"134529","Minggao Xu","https://orcid.org/0000-0003-0404-9461",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5056327769"
"134530","Chen Huang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5113079024"
"134531","Long Zhao","https://orcid.org/0000-0002-6585-0028",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5036976192"
"134532","Anthony K. Rappé","https://orcid.org/0000-0002-5259-1186",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5014050822"
"134533","Eric M. Kennedy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016442925"
"134534","Michael Stockenhuber","https://orcid.org/0000-0001-5026-2218",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5015451987"
"134535","John C. Mackie","https://orcid.org/0000-0002-7851-3055",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5076535396"
"134536","Nathan H. Weber","https://orcid.org/0000-0002-0970-320X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012597936"
"134537","John Lucas","https://orcid.org/0000-0001-6594-7850",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043517698"
"134538","Musahid Ahmed","https://orcid.org/0000-0003-1216-673X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5064818280"
"134539","Jens Blotevogel","https://orcid.org/0000-0002-2740-836X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5013524947"
"134540","Wenchao Lu","https://orcid.org/0000-0002-3798-5128",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5085085547"
"134541","Dong Seob Kim","https://orcid.org/0000-0003-4551-7727",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018744396"
"134542","Chengxin Xiao","https://orcid.org/0000-0002-3724-9155",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049026939"
"134543","Roy C. Dominguez",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5092172041"
"134544","Zhida Liu","https://orcid.org/0000-0002-3980-8440",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5021708601"
"134545","Hamza Abudayyeh","https://orcid.org/0000-0003-2164-6700",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054778683"
"134546","Kyoungpyo Lee",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5104310134"
"134547","Rigo Mayorga-Luna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5092172042"
"134548","Yoichi Miyahara","https://orcid.org/0000-0002-9514-9603",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5079569034"
"134549","Jeongheon Choe","https://orcid.org/0000-0002-9272-1133",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089546158"
"134550","Feng Jiang","https://orcid.org/0000-0002-4655-1663",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102892038"
"134551","Xucai Pu","https://orcid.org/0009-0002-3679-4378",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5091475066"
"134552","Bernhard Schmid","https://orcid.org/0000-0002-8430-3214",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5025353875"
"134553","Akane Abbasi","https://orcid.org/0000-0003-1111-8752",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5038545021"
"134554","Jesús Aguirre‐Gutiérrez","https://orcid.org/0000-0001-9190-3229",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049887966"
"134555","Jan Altman","https://orcid.org/0000-0003-4879-5773",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5006778503"
"134556","Juan Gabriél Álvarez‐González","https://orcid.org/0000-0002-5206-9128",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031876776"
"134557","Bienvenu H.K. Amani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5067646704"
"134558","Kanda Naveen Babu","https://orcid.org/0000-0001-8134-5024",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033245556"
"134559","Marijn Bauters","https://orcid.org/0000-0003-0978-6639",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000994912"
"134560","Svetlana Bondarchuk","https://orcid.org/0000-0002-3641-5203",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016161206"
"134561","A. I. Bondarev","https://orcid.org/0000-0001-5909-0870",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040524887"
"134562","Francis Q. Brearley","https://orcid.org/0000-0001-5053-5693",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5005133978"
"134563","Sophie Brennan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5036435979"
"134564","Jaime Briseño‐Reyes","https://orcid.org/0000-0003-0732-4908",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061884898"
"134565","W. I. Choi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033757679"
"134566","Alessio Collalti","https://orcid.org/0000-0002-4980-8487",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031523852"
"134567","Javid Ahmad Dar","https://orcid.org/0000-0002-2018-8376",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054861941"
"134568","Ashaq Ahmad Dar","https://orcid.org/0000-0002-7508-438X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5004183423"
"134569","Tran Van Do","https://orcid.org/0000-0001-9059-5842",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5066469985"
"134570","M. Socorro González‐Elizondo","https://orcid.org/0000-0002-4047-154X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5017630461"
"134571","Elisa Grieco","https://orcid.org/0000-0002-7448-6125",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5035657228"
"134572","Andy Hector","https://orcid.org/0000-0002-1309-7716",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018954744"
"134573","Chengjun Ji",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073718572"
"134574","Lin Jiang","https://orcid.org/0000-0002-7114-0794",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5068678911"
"134575","Carlos Alfredo Joly","https://orcid.org/0000-0002-7945-2805",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061193405"
"134576","В. Н. Карминов","https://orcid.org/0000-0002-9298-956X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5023686797"
"134577","Kuswata Kartawinata","https://orcid.org/0000-0001-9656-8095",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5064187517"
"134578","Justin Kassi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5006153299"
"134579","Elizabeth Kearsley","https://orcid.org/0000-0003-0046-3606",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037541995"
"134580","Gunnar Keppel","https://orcid.org/0000-0001-7092-6149",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075902605"
"134581","Mohammed Latif Khan","https://orcid.org/0000-0001-6849-0307",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5048871092"
"134582","Carine Klauberg","https://orcid.org/0000-0002-6898-5593",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5038007613"
"134583","Kirill Korznikov","https://orcid.org/0000-0003-2850-1483",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069986132"
"134584","S. Kothandaraman","https://orcid.org/0000-0002-7940-7705",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040587363"
"134585","Florian Kraxner","https://orcid.org/0000-0003-3832-6236",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5052135651"
"134586","Leonid Krivobokov","https://orcid.org/0000-0003-4105-6281",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037615367"
"134587","Dmitry E. Kucher","https://orcid.org/0000-0002-7919-3487",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5023424496"
"134588","Amit Kumar","https://orcid.org/0000-0002-4582-5677",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086897047"
"134589","Anna E. Kvashnina","https://orcid.org/0000-0002-9951-3003",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5035401270"
"134590","Gaia Vaglio Laurin","https://orcid.org/0000-0002-6728-3557",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033180928"
"134591","Rodrigo Vieira Leite","https://orcid.org/0000-0002-7840-3905",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008475563"
"134592","Moses B. Libalah","https://orcid.org/0000-0001-8848-8001",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101918153"
"134593","E.S. Lonkina","https://orcid.org/0000-0003-0976-3330",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5039132348"
"134594","Huicui Lu","https://orcid.org/0000-0001-9450-9681",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5011900204"
"134595","Shan Luo","https://orcid.org/0000-0002-5408-847X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5090470285"
"134596","Yuan Luo","https://orcid.org/0000-0001-6936-5970",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101067603"
"134597","Emma Mackintosh","https://orcid.org/0009-0004-9367-7164",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5015870550"
"134598","Andrew R. Marshall","https://orcid.org/0000-0002-3261-7326",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069679096"
"134599","Rodolfo Vásquez","https://orcid.org/0000-0002-2282-5009",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5056332874"
"134600","Radim Matula","https://orcid.org/0000-0002-7460-0100",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027457239"
"134601","William J. McDonald",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5010343248"
"134602","María Guadalupe Nava‐Miranda","https://orcid.org/0000-0001-5983-2053",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049221054"
"134603","J Naveenkumar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5053016597"
"134604","Abel Monteagudo Mendoza","https://orcid.org/0000-0002-1047-845X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5036783027"
"134605","Stanisław Miścicki","https://orcid.org/0000-0002-0252-5121",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000387145"
"134606","Tatiana A. Moskaliuk","https://orcid.org/0000-0002-2546-2311",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5068779072"
"134607","Liudmila Mukhortova","https://orcid.org/0000-0002-1390-9091",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016476218"
"134608","Sharif A. Mukul","https://orcid.org/0000-0001-6955-2469",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5015140216"
"134609","Victor J. Neldner","https://orcid.org/0000-0002-4233-4549",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5046794594"
"134610","Radovan Nevenić",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018500259"
"134611","Anny Estelle N’Guessan","https://orcid.org/0000-0002-5453-1419",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5034684156"
"134612","Michael R. Ngugi","https://orcid.org/0000-0002-3087-7634",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5021189868"
"134613","E. I. Parfenova","https://orcid.org/0000-0002-3221-1457",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5063510893"
"134614","Marc Parren",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043117774"
"134615","Mohannad Abu-Sultanah","https://orcid.org/0009-0006-0355-6698",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054985234"
"134616","Zhuan Zhou","https://orcid.org/0000-0002-9683-5760",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031741607"
"134617","Chunhui Jiang","https://orcid.org/0000-0003-2074-0033",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003712995"
"134618","Dana K. Mitchell","https://orcid.org/0000-0002-1022-1072",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001582911"
"134619","Waylan Bessler","https://orcid.org/0000-0003-0685-9206",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5011940249"
"134620","Li Jiang","https://orcid.org/0009-0003-6488-1927",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049617151"
"134621","Xiaohong Li","https://orcid.org/0000-0003-1312-0215",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100451525"
"134622","Shaomin Qian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073998895"
"134623","Abbi E. Smith","https://orcid.org/0000-0002-4402-8959",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5084429604"
