"EID","name","namenative","rorid","city","_types","_aliases","wikiurl","establishedyear","geonamesid","countrycode","countryname","grid","_wikidataid","_childror","_parentror","_relatedror","_latlong","status","_acronyms","_links","_predror","_succror","_isni","flagged","openalexid","flatparent","openalexfid","_childid","_parentid","_relatedid"
"206034","Walter Reed Army Institute of Research",NULL,"https://ror.org/0145znz58","Silver Spring","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Walter_Reed_Army_Institute_of_Research",1953,4369596,"US","United States","grid.507680.c",NULL,"{https://ror.org/00bxym797,https://ror.org/03ekm7858,https://ror.org/00hqaq407,https://ror.org/050zdfe57}","{https://ror.org/03cd02q50}","{}","{38.99067,-77.02609}","active","{WRAIR}","{https://wrair.health.mil}","{}","{}","{""0000 0001 2230 3166""}",NULL,"https://openalex.org/I92664306","https://ror.org/03cd02q5",NULL,"{https://openalex.org/I2802125050,https://openalex.org/I4387152505,https://openalex.org/I4387152760,https://openalex.org/I4387154613}","{https://openalex.org/I2802581893}",NULL
"231396","Army Cyber Institute at West Point",NULL,"https://ror.org/01b61x679",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254030",NULL,NULL,NULL,"{https://openalex.org/I192545095}",NULL
"208827","U.S. Army White Sands Test Center",NULL,"https://ror.org/02vb70n88","White Sands Missile Range","{FED-DOD}","{""United States Army White Sands Test Center""}","https://en.wikipedia.org/wiki/White_Sands_Test_Center",NULL,7267655,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{32.56299,-106.56988}","active","{WSTC}","{https://www.wsmr.army.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425245","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"224607","Naval Medical Center Portsmouth",NULL,"https://ror.org/04vxq1969","Portsmouth","{FED-DOD}","{""Naval Hospital Portsmouth""}","https://en.wikipedia.org/wiki/Naval_Medical_Center_Portsmouth",1827,4779999,"US","United States","grid.415882.2",NULL,"{}","{https://ror.org/03df8gj37}","{}","{36.83543,-76.29827}","active","{NMCP}","{http://www.med.navy.mil/sites/NMCP2}","{}","{}","{""0000 0000 9013 4774""}",NULL,"https://openalex.org/I1303481939","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}",NULL
"208335","Combat Capabilities Development Command Soldier Center",NULL,"https://ror.org/00qa9vw67","Natick","{FED-DOD}","{""DEVCOM Soldier Center"","" Natick Labs"","" U.S. Army Combat Capabilities Development Command Soldier Center"","" U.S. Army Natick Soldier Research, Development and Engineering Center"","" U.S. Army Natick Soldier Systems Center"","" United States Army Combat Capabilities Development Command Soldier Center"","" United States Army Natick Soldier Research, Development and Engineering Center""}","https://en.wikipedia.org/wiki/United_States_Army_Natick_Soldier_Research,_Development_and_Engineering_Center",NULL,4944994,"US","United States","grid.487082.1",NULL,"{}","{https://ror.org/02rdkx920}","{}","{42.28343,-71.3495}","active","{NSRDEC,"" NSSC""}","{https://sc.devcom.army.mil}","{}","{}","{""0000 0000 9534 7154""}",NULL,"https://openalex.org/I2799998900","https://ror.org/02rdkx92",NULL,NULL,"{https://openalex.org/I2802705668}",NULL
"209115","U.S. Army Redstone Test Center",NULL,"https://ror.org/00k44np55","Redstone Arsenal","{FED-DOD}","{""Redstone Test Center"","" United States Army Redstone Test Center""}","https://en.wikipedia.org/wiki/U.S._Army_Redstone_Test_Center",NULL,7260623,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{34.68387,-86.64764}","active","{RTC}","{https://www.atec.army.mil/rtc/}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425277","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"224676","Alexander T. Augusta Military Medical Center",NULL,"https://ror.org/02knc1802","Fort Belvoir","{FED-DOD}","{""Fort Belvoir Community Hospital""}","https://en.wikipedia.org/wiki/Alexander_T._Augusta_Military_Medical_Center",2011,7257902,"US","United States","grid.413661.7",NULL,"{}","{https://ror.org/03df8gj37}","{https://ror.org/04r3kq386}","{38.7119,-77.14589}","active","{FBCH}","{https://belvoirhospital.tricare.mil}","{}","{}","{""0000 0004 0595 1323""}",NULL,"https://openalex.org/I1316158181","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}","{https://openalex.org/I148314036}"
"205969","United States Army Medical Research Directorate - Africa",NULL,"https://ror.org/00bxym797","Nairobi","{FED-DOD}","{""U.S. Army Medical Research Directorate - Africa"","" United States Army Medical Resarch Unit - Kenya""}","https://en.wikipedia.org/wiki/United_States_Army_Medical_Research_Unit-Kenya",1969,184745,"KE","Kenya","grid.452677.5",NULL,"{}","{https://ror.org/0145znz58}","{}","{-1.28333,36.81667}","active","{USAMRD-A,"" USAMRU-K""}","{""""}","{}","{}","{""0000 0004 0486 8720""}",NULL,"https://openalex.org/I2802125050","https://ror.org/0145znz5",NULL,NULL,"{https://openalex.org/I92664306}",NULL
"208907","U.S. Army Intelligence Center of Excellence",NULL,"https://ror.org/01md9v276","Fort Huachuca","{FED-DOD}","{""United States Army Intelligence Center""}","https://en.wikipedia.org/wiki/United_States_Army_Intelligence_Center",1971,7267473,"US","United States",NULL,NULL,"{}","{}","{}","{31.56161,-110.34732}","inactive","{USAICoE}","{https://www.army.mil/USAICoE}","{}","{https://ror.org/02t7y5s3}","{""""}",NULL,"https://openalex.org/I4389425342",NULL,NULL,NULL,"{https://openalex.org/I4389425427}",NULL
"224924","Naval Sea Systems Command",NULL,"https://ror.org/03dm1p143","Washington","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Sea_Systems_Command",1974,4140963,"US","United States","grid.462643.1",NULL,"{https://ror.org/04bnxa153,https://ror.org/03d4ecn10}","{https://ror.org/03ar0mv07}","{}","{38.89511,-77.03637}","active","{NAVSEA}","{http://www.navsea.navy.mil/}","{https://ror.org/02kpw3v28;}","{}","{""0000 0004 0618 7179""}",NULL,"https://openalex.org/I1328969757","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I2799471739,https://openalex.org/I2802287952}","{https://openalex.org/I3130687028}",NULL
"209071","U.S. Army West Desert Test Center",NULL,"https://ror.org/04h617f37","Michael Army Airfield (Dugway Proving Ground)","{FED-DOD}","{""Dugway Proving Ground West Desert Test Center"","" United States Army West Desert Test Center"","" West Desert Test Center""}",NULL,NULL,7701948,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{40.18897,-112.91896}","active","{WDTC}","{https://www.atec.army.mil/dpg/WDTC.html}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425279","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"224967","Madigan Army Medical Center",NULL,"https://ror.org/01sfyq865","Tacoma","{FED-DOD}","{""Madigan General Hospital""}","https://en.wikipedia.org/wiki/Madigan_Army_Medical_Center",1944,5812944,"US","United States","grid.416237.5",NULL,"{}","{https://ror.org/03df8gj37}","{https://ror.org/04r3kq386}","{47.25288,-122.44429}","active","{""""}","{http://www.mamc.amedd.army.mil/}","{}","{}","{""0000 0004 0418 9357""}",NULL,"https://openalex.org/I1330654748","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}","{https://openalex.org/I148314036}"
"231397","U.S. Army Cyber Center of Excellence",NULL,"https://ror.org/00mhxaf94",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405253403",NULL,NULL,NULL,"{https://openalex.org/I4389425427}",NULL
"204374","United States Army Research Office",NULL,"https://ror.org/05epdh915","Durham","{FED-DOD}","{""""}",NULL,NULL,4464368,"US","United States","grid.507553.1",NULL,"{}","{https://ror.org/011hc8f90}","{}","{35.99403,-78.89862}","active","{ARO,"" US ARO""}","{http://www.aro.army.mil/}","{}","{}","{""0000 0001 0672 5254""}",NULL,"https://openalex.org/I4210163870","https://ror.org/011hc8f9",NULL,NULL,"{https://openalex.org/I166416128}",NULL
"209047","U.S. Army Yuma Test Center",NULL,"https://ror.org/050sd4346","Yuma Proving Ground","{FED-DOD}","{""United States Army Yuma Test Center""}",NULL,NULL,7267661,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{32.86139,-114.11808}","active","{YTC}","{https://www.atec.army.mil/ypg/ytc.html}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425290","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"208327","U.S. Army Combat Capabilities Development Command Armaments Center",NULL,"https://ror.org/011ghy651","Picatinny Arsenal","{FED-DOD}","{""DEVCOM Armanents Center"","" U.S. Army Armament Research and Development Center"","" United States Army Armament Research, Development and Engineering Center"","" United States Army Combat Capabilities Development Command Armaments Center""}","https://en.wikipedia.org/wiki/United_States_Army_CCDC_Armaments_Center",1977,7267256,"US","United States",NULL,NULL,"{}","{https://ror.org/02rdkx920}","{}","{40.95928,-74.54164}","active","{CCDCAC}","{""""}","{}","{}","{""0000 0000 9832 1320""}",NULL,"https://openalex.org/I4388482639","https://ror.org/02rdkx92",NULL,NULL,"{https://openalex.org/I2802705668}",NULL
"205985","United States Army Medical Directorate - Armed Forces Research Institute of Medical Sciences",NULL,"https://ror.org/03ekm7858","Bangkok","{FED-DOD}","{""U.S. Army Medical Directorate - Armed Forces Research Institute of Medical Sciences""}",NULL,NULL,1609350,"TH","Thailand",NULL,NULL,"{}","{https://ror.org/0145znz58}","{}","{13.75398,100.50144}","active","{USAMD-AFRIMS}","{https://afrims.health.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4387152505","https://ror.org/0145znz5",NULL,NULL,"{https://openalex.org/I92664306}",NULL
"231398","U.S. Army Medical Center of Excellence",NULL,"https://ror.org/01vpa2k04",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254482",NULL,NULL,NULL,"{https://openalex.org/I4210166697}",NULL
"208467","U.S. Army Combat Capabilities Development Command Ground Vehicle System Center",NULL,"https://ror.org/026zar759","Warren","{FED-DOD}","{""DEVCOM Ground Vehicle Systems Center"","" United States Army Combat Capabilities Development Command Ground Vehicle System Center"","" United States Army Tank Automotive Research, Development and Engineering Center""}","https://en.wikipedia.org/wiki/United_States_Army_CCDC_Ground_Vehicle_Systems_Center",1946,5014051,"US","United States",NULL,NULL,"{}","{https://ror.org/02rdkx920}","{}","{42.49044,-83.01304}","active","{""DEVCOM GVSC""}","{https://www.usarmygvsc.com}","{}","{}","{""0000 0000 8679 7030""}",NULL,"https://openalex.org/I4388482723","https://ror.org/02rdkx92",NULL,NULL,"{https://openalex.org/I2802705668}",NULL
"208398","U.S. Army Command, Control, Communications, Computers, Cyber, Intelligence, Surveillance and Reconnaissance Center",NULL,"https://ror.org/02h7kd997","Aberdeen Proving Ground","{FED-DOD}","{""C5ISR Center"","" Communications-Electronics RD&E Center"","" DEVCOM C5ISR Center"","" U.S. Army Combat Capabilities Development Command - Command, Control, Communications, Computers, Cyber, Intelligence, Surveillance and Reconnaissance Center"","" United States Army Command, Control, Communications, Computers, Cyber, Intelligence, Surveillance"","" United States Army Communications-Electronics Research, Development and Engineering Center""}","https://en.wikipedia.org/wiki/United_States_Army_Command%2C_Control%2C_Communication%2C_Computers%2C_Cyber%2C_Intelligence%2C_Surveillance_and_Reconnaissance_Center",NULL,7257914,"US","United States",NULL,NULL,"{}","{https://ror.org/02rdkx920}","{}","{39.46686,-76.13066}","active","{""""}","{https://c5isrcenter.devcom.army.mil/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482736","https://ror.org/02rdkx92",NULL,NULL,"{https://openalex.org/I2802705668}",NULL
"208813","U.S. Army Tropic Regions Test Center",NULL,"https://ror.org/04rr8kp31","Laguna Army Airfield (Yuma Proving Ground)","{FED-DOD}","{""United States Army Tropic Regions Test Center""}",NULL,NULL,8085380,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{32.86623,-114.39772}","active","{TRTC}","{https://www.atec.army.mil/ypg/trtc.html}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425453","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"208819","U.S. Army Evaluation Center",NULL,"https://ror.org/055cy8878","Aberdeen Proving Ground","{FED-DOD}","{""Army Evaluation Center"","" United States Army Evaluation Center""}",NULL,NULL,7257914,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{39.46686,-76.13066}","active","{AEC}","{https://www.atec.army.mil/aec/}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425450","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"205944","United States Army Medical Research Directorate - West",NULL,"https://ror.org/050zdfe57","McChord Field Airport (Joint Base Lewis-McChord)","{FED-DOD}","{""U.S. Army Medical Research Directorate - West""}",NULL,1977,7702013,"US","United States",NULL,NULL,"{}","{https://ror.org/0145znz58}","{}","{47.13744,-122.48175}","active","{MRD-W,"" USAMRD-W""}","{https://usamrd-w.health.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4387154613","https://ror.org/0145znz5",NULL,NULL,"{https://openalex.org/I92664306}",NULL
"209213","U.S. Army Combat Capabilities Development Command Aviation & Missile Center",NULL,"https://ror.org/00e72by15","Redstone Arsenal","{FED-DOD}","{""Army Aviation and Missile Research Development and Engineering Center"","" DEVCOM AvMC"","" RDECOM Aviation & Missile Center"","" U.S. Army Aviation and Missile Center"","" U.S. Army Combat Capabilities Development Command Aviation and Missile Center"","" United States Army Aviation and Missile Center""}","https://en.wikipedia.org/wiki/United_States_Army_Aviation_and_Missile_Center",NULL,7260623,"US","United States",NULL,NULL,"{}","{https://ror.org/02rdkx920}","{}","{34.68387,-86.64764}","active","{AvMC}","{https://www.army.mil/devcom-avmc}","{}","{}","{""0000 0004 0634 9043""}",NULL,"https://openalex.org/I4389425308","https://ror.org/02rdkx92",NULL,NULL,"{https://openalex.org/I2802705668}",NULL
"225290","United States Department of the Army",NULL,"https://ror.org/035w1gb98","Arlington","{FED-DOD}","{""U.S. Department of the Army""}","https://en.wikipedia.org/wiki/United_States_Department_of_the_Army",1947,4744709,"US","United States","grid.427904.c",NULL,"{https://ror.org/04vrzee53,https://ror.org/05w4e8v21,https://ror.org/04nkhqe34,https://ror.org/00afsp483,https://ror.org/00wa40650,https://ror.org/03bq05s23,https://ror.org/0593xbv16,https://ror.org/0189w2q14,https://ror.org/04kz4p343,https://ror.org/02t7y5s37}","{https://ror.org/0447fe631}","{}","{38.88101,-77.10428}","active","{DA}","{https://www.army.mil/}","{}","{}","{""0000 0001 2315 4051""}",NULL,"https://openalex.org/I1304082316","https://ror.org/0447fe631;",NULL,"{https://openalex.org/I106965489,https://openalex.org/I1306490931,https://openalex.org/I3093497837,https://openalex.org/I4210088792,https://openalex.org/I4210105214,https://openalex.org/I4210140172,https://openalex.org/I4210154437,https://openalex.org/I4388482654,https://openalex.org/I4388482662,https://openalex.org/I4389425427}","{https://openalex.org/I1330347796}",NULL
"224562","United States Army Medical Research and Development Command",NULL,"https://ror.org/03cd02q50","Frederick","{FED-DOD}","{""U.S. Army Medical Research and Development Command"","" U.S. Army Medical Research and Materiel Command"","" United States Army Medical Research and Materiel Command""}","https://en.wikipedia.org/wiki/United_States_Army_Medical_Research_and_Materiel_Command",1994,4355585,"US","United States","grid.420210.5",NULL,"{https://ror.org/00rg6zq05,https://ror.org/014pvr265,https://ror.org/01pveve47,https://ror.org/02gb0hd06,https://ror.org/03g2zjp07,https://ror.org/0145znz58}","{https://ror.org/04vrzee53}","{}","{39.41427,-77.41054}","active","{USAMRMC}","{https://mrdc.health.mil}","{}","{}","{""0000 0001 0036 4726""}",NULL,"https://openalex.org/I2802581893","https://ror.org/04vrzee5",NULL,"{https://openalex.org/I121067369,https://openalex.org/I2800986571,https://openalex.org/I2801122164,https://openalex.org/I4210121865,https://openalex.org/I4210133873,https://openalex.org/I92664306}","{https://openalex.org/I106965489}",NULL
"231468","United States Air Combat Command",NULL,"https://ror.org/00tvq5277",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405253559",NULL,NULL,"{https://openalex.org/I4405254525}","{https://openalex.org/I4210102105}",NULL
"224682","Air Education and Training Command",NULL,"https://ror.org/05wnp9598","Fort Sam Houston Joint Base San Antonio","{FED-DOD}","{""Air Training Command"","" The First Command""}","https://en.wikipedia.org/wiki/Air_Education_and_Training_Command",1942,11055091,"US","United States","grid.478225.e",NULL,"{https://ror.org/05jwcsm16,https://ror.org/01sq4yt06}","{https://ror.org/01973x930}","{}","{29.48313,-98.42531}","active","{AETC}","{http://www.aetc.af.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I2802362820","https://ror.org/01973x93",NULL,"{https://openalex.org/I1294991024,https://openalex.org/I4210119345}","{https://openalex.org/I4210102105}",NULL
"208791","DEVCOM Army Research Laboratory",NULL,"https://ror.org/011hc8f90","Adelphi","{FED-DOD}","{""U.S. Army DEVCOM Army Research Laboratory"","" U.S. Army Research Laboratory"","" United States Army DEVCOM Army Research Laboratory"","" United States Army Research Laboratory""}","https://en.wikipedia.org/wiki/United_States_Army_Research_Laboratory",1992,4346991,"US","United States","grid.420282.e",NULL,"{https://ror.org/05epdh915}","{https://ror.org/02rdkx920}","{https://ror.org/04n07f274}","{39.00317,-76.97192}","active","{ARL}","{https://arl.devcom.army.mil}","{https://ror.org/032xmxh33,https://ror.org/02bzz5643;}","{}","{""0000 0001 2151 958X""}",NULL,"https://openalex.org/I166416128","https://ror.org/02rdkx920;",NULL,"{https://openalex.org/I4210163870}","{https://openalex.org/I2802705668}","{https://openalex.org/I4388891755}"
"231432","United States Air Force Special Operations Command",NULL,"https://ror.org/028zvc673",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254814",NULL,NULL,NULL,"{https://openalex.org/I4210102105}",NULL
"231501","U.S. Army Maneuver Center of Excellence",NULL,"https://ror.org/020a9ab42",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254600",NULL,NULL,NULL,"{https://openalex.org/I4389425427}",NULL
"231433","United States Air Forces in Europe – Air Forces Africa",NULL,"https://ror.org/012wfs048",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405253780",NULL,NULL,NULL,"{https://openalex.org/I4210102105}",NULL
"231469","United States Air Force Global Strike Command",NULL,"https://ror.org/02fx8f125",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254991",NULL,NULL,NULL,"{https://openalex.org/I4210102105}",NULL
"231434","United States Air Force Reserve Command",NULL,"https://ror.org/0393cmd93",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405255664",NULL,NULL,NULL,"{https://openalex.org/I4210102105}",NULL
"206086","United States Army Medical Research Directorate - Georgia",NULL,"https://ror.org/00hqaq407","Tbilisi","{FED-DOD}","{""U.S. Army Medical Research Directorate - Georgia""}",NULL,2014,611717,"GE","Georgia",NULL,NULL,"{}","{https://ror.org/0145znz58}","{}","{41.69411,44.83368}","active","{MRD-G,"" USAMRD-G""}","{https://mrdg.health.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4387152760","https://ror.org/0145znz5",NULL,NULL,"{https://openalex.org/I92664306}",NULL
"224930","Womack Army Medical Center",NULL,"https://ror.org/00ajwxp03","Fort Liberty","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Womack_Army_Medical_Center",1918,6941080,"US","United States","grid.417180.b",NULL,"{}","{https://ror.org/03df8gj37}","{https://ror.org/04r3kq386}","{35.139,-79.00603}","active","{WAMC}","{http://www.wamc.amedd.army.mil/SitePages/Home.aspx}","{}","{}","{""0000 0004 0418 8549""}",NULL,"https://openalex.org/I1335269842","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}","{https://openalex.org/I148314036}"
"224365","United States Army Command and General Staff College",NULL,"https://ror.org/05x8ajk28","Leavenworth","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/United_States_Army_Command_and_General_Staff_College",1881,4274305,"US","United States","grid.447499.3",NULL,"{}","{https://ror.org/05xsb592,https://ror.org/01rsvh545}","{}","{39.31111,-94.92246}","active","{CGSC,"" USACGSC""}","{https://usacac.army.mil/organizations/cace/cgsc}","{}","{}","{""0000 0001 2109 2379""}",NULL,"https://openalex.org/I906986114","https://ror.org/05xsb592",NULL,NULL,"{https://openalex.org/I4405254397}",NULL
"231399","Army University",NULL,"https://ror.org/01rsvh545",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254397",NULL,NULL,"{https://openalex.org/I906986114}","{https://openalex.org/I4389425427}",NULL
"231502","U.S. Army Combined Arms Support Command",NULL,"https://ror.org/05kyx6f64",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405257736",NULL,NULL,"{https://openalex.org/I4210121461,https://openalex.org/I4405254319}","{https://openalex.org/I4389425427}",NULL
"214121","Naval Undersea Warfare Center",NULL,"https://ror.org/04bnxa153","Newport","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Undersea_Warfare_Center",1992,5223593,"US","United States","grid.419846.6",NULL,"{https://ror.org/00zqysk61,https://ror.org/029519s87}","{https://ror.org/03dm1p143}","{}","{41.4901,-71.31283}","active","{NUWC}","{https://www.navsea.navy.mil/Home/Warfare-Centers/}","{}","{}","{""0000 0001 2203 7603""}",NULL,"https://openalex.org/I2799471739","https://ror.org/03dm1p14",NULL,"{https://openalex.org/I4388482710,https://openalex.org/I4388482726}","{https://openalex.org/I1328969757}",NULL
"142888","Army Sustainment University",NULL,"https://ror.org/02skkz355","Fort Lee","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Army_Logistics_University",2009,4759735,"US","United States","grid.449123.9",NULL,"{}","{}","{}","{37.4957,-77.33526}","active","{ALU}","{https://almc.army.mil/}","{}","{}","{""0000 0000 9908 8161""}",NULL,"https://openalex.org/I4210121461",NULL,NULL,NULL,"{https://openalex.org/I4405257736}",NULL
"209166","U.S. Army Electronic Proving Ground",NULL,"https://ror.org/0095e2947","Fort Huachuca","{FED-DOD}","{""United States Army Electronic Proving Ground""}",NULL,NULL,7267473,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{31.56161,-110.34732}","active","{EPG}","{https://www.atec.army.mil/epg/}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425300","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"231503","Sustainment Center of Excellence",NULL,"https://ror.org/01p1q1f66",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254319",NULL,NULL,NULL,"{https://openalex.org/I4405257736}",NULL
"231435","United States Pacific Air Forces",NULL,"https://ror.org/0399dfq26",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405255670",NULL,NULL,NULL,"{https://openalex.org/I4210102105}",NULL
"214352","U.S. Army Engineer Research and Development Center",NULL,"https://ror.org/027mhn368","Vicksburg","{FED-DOD}","{""Engineer Research and Development Center"","" United States Army Engineer Research and Development Center""}","https://en.wikipedia.org/wiki/Engineer_Research_and_Development_Center",1999,4449620,"US","United States","grid.417553.1",NULL,"{https://ror.org/05wk0m864,https://ror.org/04cyj6y78,https://ror.org/00wsjvg44,https://ror.org/003mzyg61}","{https://ror.org/05w4e8v21}","{}","{32.35265,-90.87788}","active","{ERDC}","{https://www.erdc.usace.army.mil}","{}","{}","{""0000 0001 0637 9574""}",NULL,"https://openalex.org/I87303767","https://ror.org/05w4e8v2",NULL,"{https://openalex.org/I2800251061,https://openalex.org/I4210141313,https://openalex.org/I4389425429,https://openalex.org/I4400009010}","{https://openalex.org/I1306490931}",NULL
"224787","Naval Facilities Engineering Systems Command",NULL,"https://ror.org/0539h2w52","Washington","{FED-DOD}","{""Naval Facilities Engineering Command""}","https://en.wikipedia.org/wiki/Naval_Facilities_Engineering_Command",1842,4140963,"US","United States","grid.482920.5",NULL,"{https://ror.org/0103y3647}","{https://ror.org/03ar0mv07}","{}","{38.89511,-77.03637}","active","{NAVFAC}","{https://www.navfac.navy.mil}","{}","{}","{""0000 0004 0451 0120""}",NULL,"https://openalex.org/I169781563","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I4388482668}","{https://openalex.org/I3130687028}",NULL
"224604","Tripler Army Medical Center",NULL,"https://ror.org/05p4q8207","Honolulu","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Tripler_Army_Medical_Center",1907,5856195,"US","United States","grid.417301.0",NULL,"{}","{https://ror.org/03df8gj37}","{https://ror.org/01wspgy28,https://ror.org/04r3kq386,https://ror.org/028zspe92}","{21.30694,-157.85833}","active","{""""}","{http://www.tamc.amedd.army.mil/}","{}","{}","{""0000 0004 0474 295X""}",NULL,"https://openalex.org/I2799584038","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}","{https://openalex.org/I117965899,https://openalex.org/I148314036,https://openalex.org/I4210111178}"
"224400","United States Fleet Forces Command",NULL,"https://ror.org/04w46c814","Norfolk","{FED-DOD}","{""U.S. Fleet Forces"","" U.S. Fleet Forces Command"","" United States Fleet Forces""}","https://en.wikipedia.org/wiki/United_States_Fleet_Forces_Command",1906,4776222,"US","United States",NULL,NULL,"{https://ror.org/02ts0wj93,https://ror.org/03fqkgf18}","{https://ror.org/03ar0mv07,https://ror.org/023cyha02}","{}","{36.84681,-76.28522}","active","{USFF}","{https://www.usff.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4391012617","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I4391012551,https://openalex.org/I4405255836}","{https://openalex.org/I3130687028,https://openalex.org/I4405254657}",NULL
"231535","U.S. Army Fires Center of Excellence",NULL,"https://ror.org/039a3rs54",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405255672",NULL,NULL,NULL,"{https://openalex.org/I4389425427}",NULL
